word_id,word_language,word_level,word_position,word_translation,word_word
5367,English,B1,adverb,halka açık,publicly
5368,English,A2,verb,Yayınla,publish
5369,English,B1,noun,Yayımcı,publisher
5370,English,B2,noun,puding,pudding
5371,English,A2,verb,çekmek,pull
5372,English,B1,noun,kenara çekmek,pullover
5373,English,B2,noun,nabız,pulse
5374,English,B1,noun,pompa,pump
5375,English,B2,noun,kabak,pumpkin
5376,English,B2,noun,yumruk,punch
5377,English,B2,verb,yumruk,punch
5378,English,B2,adjective,dakik,punctual
5379,English,B2,noun,dakiklik,punctuality
5380,English,A2,noun,noktalama,punctuation
5381,English,B1,verb,cezalandırmak,punish
5382,English,B1,noun,ceza,punishment
5383,English,B1,noun,öğrenci,pupil
5384,English,B1,noun,köpek yavrusu,puppy
5385,English,B2,noun,satın almak,purchase
5386,English,B2,verb,satın almak,purchase
5387,English,B1,adjective,saf,pure
5388,English,B1,verb,arındırmak,purify
5389,English,A2,adjective,mor,purple
5390,English,A1,noun,mor,purple
5391,English,A2,noun,amaç,purpose
5392,English,B2,adjective,amaçlı,purposeful
5393,English,B1,noun,el çantası,purse
5394,English,A2,verb,izlemek,pursue
5395,English,B2,noun,kovalama,pursuit
5396,English,B1,noun,itmek,push
5397,English,A1,verb,itmek,push
5398,English,A1,verb,koymak,put
5399,English,B1,noun,bulmaca,puzzle
5400,English,B2,adjective,şaşkın,puzzled
5401,English,B1,noun,deprem,quake
5402,English,B2,noun,vasıf,qualification
5403,English,B1,adjective,nitelikli,qualified
5404,English,B1,verb,nitelemek,qualify
5405,English,B1,adjective,kalite,quality
5406,English,A2,noun,kalite,quality
5407,English,B2,verb,ölçmek,quantify
5408,English,B1,noun,miktar,quantity
5409,English,B2,noun,karantina,quarantine
5410,English,B2,noun,kavga,quarrel
5411,English,B2,verb,kavga,quarrel
5412,English,B2,adjective,kavgacı,quarrelsome
5413,English,A1,noun,çeyrek,quarter
5414,English,A2,noun,kraliçe,queen
5415,English,B2,adjective,kuir,queer
5416,English,B2,noun,sorgu,query
5417,English,A1,noun,soru,question
5418,English,B2,verb,soru,question
5419,English,B1,noun,soru işareti,question mark
5420,English,B1,noun,anket,questionnaire
5421,English,B1,noun,sıra,queue
5422,English,B2,verb,sıra,queue
5423,English,A2,adjective,hızlı,quick
5424,English,A1,adverb,hızlıca,quickly
5425,English,A1,adjective,sessizlik,quiet
5426,English,B2,noun,sessizlik,quiet
5427,English,A2,adverb,sessizce,quietly
5428,English,B2,adjective,çıkış yapmak,quit
5429,English,A2,verb,çıkış yapmak,quit
5430,English,A2,adverb,epeyce,quite
5431,English,A2,noun,sınav,quiz
5432,English,B2,adjective,alıntı yapılabilir,quotable
5433,English,B2,noun,alıntı yapmak,quotation
5434,English,B2,noun,alıntı,quote
5435,English,B2,verb,alıntı,quote
5436,English,A1,noun,tavşan,rabbit
5437,English,B1,noun,ırk,race
5438,English,B1,verb,ırk,race
5439,English,B1,adjective,ırksal,racial
5440,English,B2,noun,ırkçılık,racism
5441,English,B2,noun,ırkçı,racist
5442,English,B2,noun,raf,rack
5443,English,A2,noun,raket,racket
5444,English,B2,noun,radar,radar
5445,English,B2,verb,yaymak,radiate
5446,English,B1,noun,radyasyon,radiation
5447,English,B2,noun,radikal,radical
5448,English,B2,adverb,radikal bir şekilde,radically
5449,English,A1,noun,radyo,radio
5450,English,B2,noun,radyum,radium
5451,English,B2,noun,kiriş,rafter
5452,English,B2,noun,paçavra,rag
5453,English,B1,noun,öfkelenmek,rage
5454,English,B1,noun,Demiryolu,rail
5455,English,B1,noun,demiryolu,railroad
5456,English,B1,noun,demiryolu,railway
5457,English,A1,noun,yağmur,rain
5458,English,A1,verb,yağmur,rain
5459,English,B2,noun,gökkuşağı,rainbow
5460,English,A2,noun,yağmurluk,raincoat
5461,English,B1,noun,yağış,rainfall
5462,English,B1,noun,yağmur ormanı,rainforest
5463,English,B2,noun,yağmur fırtınası,rainstorm
5464,English,A1,adjective,yağmurlu,rainy
5465,English,A2,verb,artırmak,raise
5466,English,B2,noun,miting,rally
5467,English,B2,noun,Veri deposu,ram
5468,English,B2,noun,rampa,ramp
5469,English,A2,noun,menzil,range
5470,English,B2,verb,menzil,range
5471,English,B2,noun,korucu,ranger
5472,English,B1,noun,rütbe,rank
5473,English,A2,noun,rap,rap
5474,English,B1,verb,rap,rap
5475,English,B2,noun,tecavüz,rape
5476,English,B2,verb,tecavüz,rape
5477,English,B1,adjective,ani,rapid
5478,English,B1,adverb,hızlıca,rapidly
5479,English,B1,adjective,nadir,rare
5480,English,B1,adverb,nadiren,rarely
5481,English,B2,adjective,döküntü,rash
5482,English,B1,noun,Ahududu,raspberry
5483,English,A1,noun,fare,rat
5484,English,A2,noun,oran,rate
5485,English,B2,verb,oran,rate
5486,English,A2,adverb,yerine,rather
5487,English,A2,noun,değerlendirme,rating
5488,English,B1,noun,rasyon,ration
5489,English,B1,adjective,akılcı,rational
5490,English,B2,noun,çıngırak,rattle
5491,English,B2,noun,hasar,ravage
5492,English,A2,adjective,çiğ,raw
5493,English,A2,noun,ışın,ray
5494,English,B1,noun,Ustura,razor
5495,English,A1,be-verb,'tekrar,'re
5496,English,B1,noun,ulaşmak,reach
5497,English,A2,verb,ulaşmak,reach
5498,English,B1,verb,tepki,react
5499,English,B2,noun,reaksiyon,reaction
5500,English,A1,verb,Okumak,read
5501,English,A1,noun,okuyucu,reader
5502,English,B2,adverb,kolayca,readily
5503,English,A1,noun,okuma,reading
5504,English,A1,adjective,hazır,ready
5505,English,A1,adjective,gerçek,real
5506,English,A1,adverb,gerçek,real
5507,English,B2,noun,Emlak,real estate
5508,English,B1,adjective,gerçekçi,realistic
5509,English,B1,noun,gerçeklik,reality
5510,English,B2,noun,gerçekleştirme/gerçekleştirme,realization/realisation
5511,English,A2,verb,gerçekleştirmek/farkına varmak,realize/realise
5512,English,A1,adverb,Gerçekten,really
5513,English,B2,adjective,arka,rear
5514,English,B1,verb,yeniden düzenlemek,rearrange
5515,English,A1,noun,sebep,reason
5516,English,B1,adjective,mantıklı,reasonable
5517,English,B2,adverb,makul olarak,reasonably
5518,English,B2,noun,isyancı,rebel
5519,English,B2,verb,isyancı,rebel
5520,English,B2,adjective,asi,rebellious
5521,English,B1,verb,yeniden inşa etmek,rebuild
5522,English,B1,verb,hatırlamak,recall
5523,English,A2,noun,fiş,receipt
5524,English,A2,verb,almak,receive
5525,English,A2,adjective,son,recent
5526,English,A2,adverb,son zamanlarda,recently
5527,English,B1,noun,resepsiyon,reception
5528,English,A2,noun,resepsiyonist,receptionist
5529,English,B2,noun,durgunluk,recession
5530,English,B2,noun,yemek tarifi,recipe
5531,English,B1,verb,ezberden okumak,recite
5532,English,B2,verb,tahmin temek,reckon
5533,English,B1,verb,geri almak,reclaim
5534,English,B2,noun,tanıma,recognition
5535,English,B1,verb,tanımak / tanımak,recognize/recognise
5536,English,B2,verb,hatırlamak,recollect
5537,English,B2,noun,hatıra,recollection
5538,English,B1,verb,tavsiye etmek,recommend
5539,English,B2,adjective,önerilebilir,recommendable
5540,English,B2,noun,öneri,recommendation
5541,English,B2,verb,yeniden gözden geçirmek,reconsider
5542,English,B1,noun,kayıt,record
5543,English,A2,verb,kayıt,record
5544,English,B1,noun,kayıt,recording
5545,English,B1,verb,iyileşmek,recover
5546,English,B1,noun,iyileşmek,recovery
5547,English,B2,noun,yeniden yaratma,recreation
5548,English,B2,verb,iyileştirmek,recruit
5549,English,B2,adjective,dikdörtgen,rectangular
5550,English,A2,verb,geri dönüşüm,recycle
5551,English,B1,adjective,geri dönüştürülmüş,recycled
5552,English,B1,noun,geri dönüşüm,recycling
5553,English,A1,adjective,kırmızı,red
5554,English,A2,noun,kırmızı,red
5555,English,B2,verb,yeniden yapmak,redo
5556,English,B1,verb,azaltmak,reduce
5557,English,B1,noun,kesinti,reduction
5558,English,B2,adjective,gereksiz,redundant
5559,English,B2,noun,kamış,reed
5560,English,B1,noun,Kayalık,reef
5561,English,A2,verb,bahsetmek,refer
5562,English,B1,noun,hakem,referee
5563,English,B2,noun,referans,reference
5564,English,B2,adjective,Açıklaması,referent
5565,English,B2,noun,rafineri,refinery
5566,English,A2,verb,yansıtmak,reflect
5567,English,B1,noun,refleks,reflection
5568,English,B2,adjective,yansıtıcı,reflective
5569,English,B2,noun,reform,reform
5570,English,B2,noun,alıkoy,refrain
5571,English,B2,noun,yenileme,refresh
5572,English,B1,noun,içecekler,refreshments
5573,English,A2,noun,buzdolabı,refrigerator
5574,English,B2,noun,sığınak,refuge
5575,English,B2,noun,mülteci,refugee
5576,English,B1,noun,geri ödemek,refund
5577,English,B1,noun,ret,refusal
5578,English,B1,noun,reddetmek,refuse
5579,English,B1,verb,reddetmek,refuse
5580,English,B2,verb,yalanlamak,refute
5581,English,B1,verb,yeniden kazanmak,regain
5582,English,B2,noun,saygınlık,regard
5583,English,B1,verb,saygınlık,regard
5584,English,B1,preposition,ilişkin,regarding
5585,English,B2,adverb,ne olursa olsun,regardless
5586,English,B2,noun,Reggae,reggae
5587,English,B2,noun,rejim,regime
5588,English,B1,noun,bölge,region
5589,English,B1,adjective,bölgesel,regional
5590,English,B1,noun,kayıt olmak,register
5591,English,B1,verb,kayıt olmak,register
5592,English,B1,noun,kayıt,registration
5593,English,B2,noun,pişmanlık,regret
5594,English,A2,verb,pişmanlık,regret
5595,English,B2,adverb,maalesef,regrettably
5596,English,A2,adjective,düzenli,regular
5597,English,A2,adverb,düzenli olarak,regularly
5598,English,B2,verb,düzenlemek,regulate
5599,English,B1,noun,düzenleme,regulation
5600,English,B2,noun,tekrarlamak,rehearsal
5601,English,B2,verb,güçlendirmek,reinforce
5602,English,B2,noun,güçlendirme,reinforcement
5603,English,B1,verb,reddetmek,reject
5604,English,B2,noun,ret,rejection
5605,English,B2,verb,yeniden katılmak,rejoin
5606,English,B1,verb,ilgili olmak,relate
5607,English,B2,adjective,ilgili,related
5608,English,B1,noun,ilişki,relation
5609,English,B1,noun,ilişki,relationship
5610,English,B1,adjective,akraba,relative
5611,English,B1,noun,akraba,relative
5612,English,B1,adverb,nispeten,relatively
5613,English,B2,noun,görelilik,relativity
5614,English,A2,verb,rahatlamak,relax
5615,English,B2,noun,gevşeme,relaxation
5616,English,A2,adjective,rahat,relaxed
5617,English,B1,adjective,rahatlatıcı,relaxing
5618,English,B2,noun,röle,relay
5619,English,A2,noun,serbest bırakmak,release
5620,English,B1,verb,serbest bırakmak,release
5621,English,B2,adjective,ilgili,relevant
5622,English,B1,adjective,güvenilir,reliable
5623,English,B2,noun,kalıntı,relic
5624,English,B2,noun,rahatlama,relief
5625,English,B2,verb,rahatlamak,relieve
5626,English,B2,adjective,rahatlamak,relieved
5627,English,B1,noun,din,religion
5628,English,B1,adjective,din,religious
5629,English,B2,adjective,tereddüt ediyorlar,reluctant
5630,English,B1,verb,güvenmek,rely
5631,English,A2,verb,geriye kalmak,remain
5632,English,B1,noun,kalan,remainder
5633,English,B2,adjective,geriye kalan,remaining
5634,English,B2,noun,kalıntılar,remains
5635,English,B2,noun,açıklama,remark
5636,English,B1,verb,açıklama,remark
5637,English,B1,adjective,dikkat çekici,remarkable
5638,English,B2,adverb,dikkat çekici bir şekilde,remarkably
5639,English,B1,noun,çare,remedy
5640,English,A1,verb,Unutma,remember
5641,English,B1,noun,hatıra,remembrance
5642,English,A2,verb,hatırlatmak,remind
5643,English,B2,noun,hatırlatma,reminder
5644,English,A2,adjective,uzak,remote
5645,English,B1,noun,uzaktan kumanda,remote control
5646,English,B1,verb,kaldırmak,remove
5647,English,B1,verb,Yenile,renew
5648,English,A2,noun,kira,rent
5649,English,A2,verb,kira,rent
5650,English,B2,noun,kiralama,rental
5651,English,B2,verb,yeniden düzenlemek / yeniden düzenlemek,reorganize/reorganise
5652,English,B2,noun,yeniden boyamak,repaint
5653,English,A2,noun,tamirat,repair
5654,English,A2,verb,tamirat,repair
5655,English,B1,verb,borcunu ödemek,repay
5656,English,A1,verb,tekrarlamak,repeat
5657,English,B1,adverb,defalarca,repeatedly
5658,English,B2,noun,repertuvar,repertoire
5659,English,B2,noun,tekrarlama,repetition
5660,English,A2,verb,yer değiştirmek,replace
5661,English,B2,noun,yenisiyle değiştirme,replacement
5662,English,B2,noun,kopya,replica
5663,English,A2,noun,cevap vermek,reply
5664,English,B1,verb,cevap vermek,reply
5665,English,A2,noun,rapor,report
5666,English,B1,verb,rapor,report
5667,English,A1,noun,muhabir,reporter
5668,English,A2,verb,temsil etmek,represent
5669,English,B1,noun,temsilci,representative
5670,English,B2,verb,bastırmak,repress
5671,English,B2,noun,baskı,repression
5672,English,B2,noun,yeniden basmak,reprint
5673,English,B1,verb,yeniden üretmek,reproduce
5674,English,B2,verb,azarlamak,reprove
5675,English,B1,noun,cumhuriyet,republic
5676,English,B1,noun,itibar,reputation
5677,English,A2,noun,rica etmek,request
5678,English,B1,verb,rica etmek,request
5679,English,B1,verb,gerekmek,require
5680,English,B1,noun,gereklilik,requirement
5681,English,B1,noun,kurtarmak,rescue
5682,English,B1,verb,kurtarmak,rescue
5683,English,A2,noun,araştırma,research
5684,English,B2,verb,araştırma,research
5685,English,B1,noun,araştırmacı,researcher
5686,English,B1,verb,benzemek,resemble
5687,English,B1,noun,rezervasyon,reservation
5688,English,B1,noun,rezerv,reserve
5689,English,B1,verb,rezerv,reserve
5690,English,B2,noun,Konut,residence
5691,English,B1,adjective,ikamet eden kişi,resident
5692,English,B2,noun,ikamet eden kişi,resident
5693,English,B1,adjective,yerleşim,residential
5694,English,B2,verb,istifa etmek,resign
5695,English,B2,noun,istifa,resignation
5696,English,B1,verb,direnmek,resist
5697,English,B2,noun,rezistans,resistance
5698,English,B2,noun,çözünürlük,resolution
5699,English,B1,verb,çözmek,resolve
5700,English,B2,adjective,yankılanan,resonant
5701,English,B1,noun,tatil yeri,resort
5702,English,B1,noun,kaynak,resource
5703,English,B1,noun,Saygı,respect
5704,English,B1,verb,Saygı,respect
5705,English,B1,adjective,saygın,respectable
5706,English,B2,adverb,saygıdeğer bir şekilde,respectably
5707,English,B2,adjective,saygın,respected
5708,English,B2,noun,solunum,respiration
5709,English,B2,adjective,solunum,respiratory
5710,English,B1,verb,yanıtlamak,respond
5711,English,A2,noun,cevap,response
5712,English,B1,noun,sorumluluk,responsibility
5713,English,B1,adjective,sorumlu,responsible
5714,English,B1,noun,dinlenmek,rest
5715,English,B1,verb,dinlenmek,rest
5716,English,A1,noun,restoran,restaurant
5717,English,B1,verb,eski haline getirmek,restore
5718,English,B1,verb,kısıtlamak,restrict
5719,English,B2,noun,kısıtlama,restriction
5720,English,A1,noun,sonuç,result
5721,English,B1,verb,sonuç,result
5722,English,B2,verb,sürdürmek,resume
5723,English,B1,noun,perakende,retail
5724,English,B2,noun,perakendeci,retailer
5725,English,B1,verb,sürdürmek,retain
5726,English,B2,verb,geciktirmek,retard
5727,English,B1,verb,yeniden anlatmak,retell
5728,English,B2,noun,retina,retina
5729,English,A2,verb,emekli olmak,retire
5730,English,A2,adjective,emekli,retired
5731,English,B2,noun,emeklilik,retirement
5732,English,B2,noun,geri çekilmek,retreat
5733,English,B2,verb,geri çekilmek,retreat
5734,English,B2,verb,geri almak,retrieve
5735,English,B1,noun,geçmişe bakmak,retrospect
5736,English,A2,noun,geri dönmek,return
5737,English,A2,verb,geri dönmek,return
5738,English,B1,noun,yeniden birleşme,reunification
5739,English,B1,verb,yeniden birleşmek,reunify
5740,English,A2,noun,yeniden birleşme,reunion
5741,English,A2,verb,ortaya çıkarmak,reveal
5742,English,B2,noun,vahiy,revelation
5743,English,B2,noun,intikam,revenge
5744,English,B2,noun,hasılat,revenue
5745,English,B2,noun,saygı,reverence
5746,English,B2,verb,tersi,reverse
5747,English,A1,noun,gözden geçirmek,review
5748,English,B2,verb,gözden geçirmek,review
5749,English,B1,verb,tekrar düzeltme yapmak,revise
5750,English,B1,noun,revizyon,revision
5751,English,B2,noun,canlanma,revival
5752,English,B2,verb,canlandırmak,revive
5753,English,B2,noun,devrim,revolution
5754,English,B2,adjective,devrimci,revolutionary
5755,English,B2,verb,devrim yapmak/devrim yapmak,revolutionize/revolutionise
5756,English,B2,verb,dönmek,revolve
5757,English,B1,noun,ödül,reward
5758,English,B2,verb,ödül,reward
5759,English,B1,verb,yeniden yazmak,rewrite
5760,English,B2,noun,gergedan,rhinoceros
5761,English,B2,verb,kafiye,rhyme
5762,English,A2,noun,ritim,rhythm
5763,English,B2,adjective,ritmik,rhythmic
5764,English,B2,noun,kaburga,rib
5765,English,A1,noun,kurdele,ribbon
5766,English,A1,noun,pirinç,rice
5767,English,A1,adjective,zengin,rich
5768,English,B1,verb,kurtulmak,rid
5769,English,B2,noun,bilmece,riddle
5770,English,B1,verb,bilmece,riddle
5771,English,A1,noun,sürmek,ride
5772,English,A1,verb,sürmek,ride
5773,English,B2,noun,binici,rider
5774,English,B2,noun,çıkıntı,ridge
5775,English,B1,adjective,saçma,ridiculous
5776,English,A1,adjective,Sağ,right
5777,English,A1,adverb,Sağ,right
5778,English,A2,noun,Sağ,right
5779,English,B2,noun,doğruluk,righteousness
5780,English,A2,adjective,sağ el,right-hand
5781,English,B2,adverb,haklı olarak,rightly
5782,English,B2,noun,jant,rim
5783,English,A2,noun,yüzük,ring
5784,English,A1,verb,yüzük,ring
5785,English,B2,verb,Huzur içinde yatsın,rip
5786,English,B1,adjective,olgun,ripe
5787,English,B1,noun,yükselmek,rise
5788,English,B1,verb,yükselmek,rise
5789,English,B1,noun,risk,risk
5790,English,B2,verb,risk,risk
5791,English,B2,adjective,riskli,risky
5792,English,B2,noun,ayin,rite
5793,English,B2,noun,ritüel,ritual
5794,English,B2,noun,rakip,rival
5795,English,A1,noun,nehir,river
5796,English,A2,noun,yol,road
5797,English,B1,noun,yol kenarı,roadside
5798,English,B2,noun,dolaşmak,roam
5799,English,B2,verb,kükreme,roar
5800,English,B2,adjective,haşlamak,roast
5801,English,A2,verb,haşlamak,roast
5802,English,A2,verb,soymak,rob
5803,English,A2,noun,soygun,robbery
5804,English,A2,noun,ardıç kuşu,robin
5805,English,B1,noun,robot,robot
5806,English,A2,noun,kaynak,rock
5807,English,B2,verb,kaynak,rock
5808,English,B2,noun,roket,rocket
5809,English,B2,adjective,kayalık,rocky
5810,English,A1,noun,rol,role
5811,English,A2,noun,rulo,roll
5812,English,B2,verb,rulo,roll
5813,English,B1,adjective,yuvarlamak,rolling
5814,English,A2,noun,romantik,romance
5815,English,A2,adjective,romantik,romantic
5816,English,A2,noun,çatı,roof
5817,English,A1,noun,oda,room
5818,English,B1,verb,oda,room
5819,English,B2,noun,oda arkadaşı,roommate
5820,English,A2,noun,kök,root
5821,English,A2,noun,halat,rope
5822,English,A1,noun,gül,rose
5823,English,B2,adjective,pembe,rosy
5824,English,B1,adjective,çürük,rotten
5825,English,B1,adjective,kaba,rough
5826,English,A2,adverb,kabaca,roughly
5827,English,B1,adjective,yuvarlak,round
5828,English,A2,adverb,yuvarlak,round
5829,English,B1,noun,yuvarlak,round
5830,English,B2,preposition,yuvarlak,round
5831,English,B2,verb,yuvarlak,round
5832,English,A2,noun,dönel kavşak,roundabout
5833,English,B2,noun,rota,route
5834,English,B1,noun,rutin,routine
5835,English,A1,noun,sıra,row
5836,English,B2,verb,sıra,row
5837,English,A2,adjective,asil,royal
5838,English,B2,noun,telif hakkı,royalty
5839,English,B2,verb,ovmak,rub
5840,English,B1,noun,lastik,rubber
5841,English,B1,noun,zırva,rubbish
5842,English,B2,noun,moloz,rubble
5843,English,A1,adjective,kaba,rude
5844,English,B1,adverb,terbiyesizce,rudely
5845,English,B2,noun,kilim,rug
5846,English,A2,noun,Ragbi,rugby
5847,English,B1,noun,mahvetmek,ruin
5848,English,A2,verb,mahvetmek,ruin
5849,English,B2,adjective,yıkıcı,ruinous
5850,English,A1,noun,kural,rule
5851,English,B2,verb,kural,rule
5852,English,A1,noun,cetvel,ruler
5853,English,A2,noun,söylenti/söylenti,rumor/rumour
5854,English,A1,noun,koşmak,run
5855,English,A1,verb,koşmak,run
5856,English,B1,noun,Kaçmak,runaway
5857,English,A2,noun,koşucu,runner
5858,English,A2,noun,koşma,running
5859,English,B1,noun,koşu yolu,runway
5860,English,B2,adjective,kırsal,rural
5861,English,A2,noun,acele etmek,rush
5862,English,B1,verb,acele etmek,rush
5863,English,B2,noun,yoğun Saat,rush hour
5864,English,B2,adjective,paslı,rusty
5865,English,A1,be-verb,'S,'s
5866,English,B2,verb,çuval,sack
5867,English,B1,adjective,kutsal,sacred
5868,English,A1,adjective,üzgün,sad
5869,English,A2,adverb,ne yazık ki,sadly
5870,English,B1,noun,üzüntü,sadness
5871,English,B1,noun,safari,safari
5872,English,A2,adjective,güvenli,safe
5873,English,B1,noun,korumak,safeguard
5874,English,B2,verb,korumak,safeguard
5875,English,B1,adverb,güvenli bir şekilde,safely
5876,English,B1,noun,emniyet,safety
5877,English,B2,noun,sarkma,sag
5878,English,B2,noun,adaçayı,sage
5879,English,B2,verb,denize açılmak,sail
5880,English,A2,noun,yelkencilik,sailing
5881,English,A1,noun,denizci,sailor
5882,English,A2,noun,hatır,sake
5883,English,A1,noun,salata,salad
5884,English,B2,noun,maaş,salary
5885,English,A1,noun,satış,sale
5886,English,B1,noun,satış elemanı,salesman
5887,English,B2,noun,satıcılık,salesmanship
5888,English,B2,noun,satis elemani,salesperson
5889,English,B2,noun,pazarlamacı,saleswoman
5890,English,B1,noun,somon,salmon
5891,English,B2,noun,salon,salon
5892,English,B2,noun,Salsa,salsa
5893,English,A2,noun,tuz,salt
5894,English,B2,adjective,tuzlu,salty
5895,English,A1,adjective,Aynı,same
5896,English,A1,adverb,Aynı,same
5897,English,A1,pronoun,Aynı,same
5898,English,A2,noun,örnek,sample
5899,English,B1,noun,kum,sand
5900,English,B1,noun,sandalet,sandal
5901,English,B2,noun,kumtaşı,sandstone
5902,English,A1,noun,sandviç,sandwich
5903,English,A2,adjective,kumlu,sandy
5904,English,B2,adjective,sıhhi,sanitary
5905,English,B2,noun,sanitasyon,sanitation
5906,English,B1,noun,uydu,satellite
5907,English,B1,noun,memnuniyet,satisfaction
5908,English,B2,adjective,tatmin edici,satisfactory
5909,English,B1,adjective,memnun,satisfied
5910,English,A2,verb,tatmin etmek,satisfy
5911,English,A1,noun,Cumartesi,Saturday
5912,English,A2,noun,Sos,sauce
5913,English,B1,noun,tencere,saucepan
5914,English,B1,noun,tabak,saucer
5915,English,A2,noun,sosis,sausage
5916,English,A1,verb,kaydetmek,save
5917,English,B2,noun,tasarruf/tasarruf,saving/savings
5918,English,A1,noun,testere,saw
5919,English,B2,verb,testere,saw
5920,English,B2,noun,söylemek,say
5921,English,A1,verb,söylemek,say
5922,English,A2,noun,ölçek,scale
5923,English,B1,noun,tarama,scan
5924,English,B2,verb,tarama,scan
5925,English,B2,noun,skandal,scandal
5926,English,B2,noun,yara izi,scar
5927,English,B2,adverb,hemen hemen,scarcely
5928,English,B1,verb,Korkmak,scare
5929,English,B1,adjective,korkmuş,scared
5930,English,A2,noun,atkı,scarf
5931,English,B2,noun,kırmızı,scarlet
5932,English,B1,adjective,korkutucu,scary
5933,English,B1,verb,dağılım,scatter
5934,English,A2,noun,sahne,scene
5935,English,A2,noun,manzara,scenery
5936,English,B1,adjective,doğal,scenic
5937,English,B2,noun,koku,scent
5938,English,A2,noun,takvim,schedule
5939,English,B2,verb,takvim,schedule
5940,English,B2,adjective,planlanmış,scheduled
5941,English,B2,noun,şema,scheme
5942,English,B1,noun,akademisyen,scholar
5943,English,B1,noun,burs,scholarship
5944,English,B2,noun,skolastisizm,scholasticism
5945,English,A1,noun,okul,school
5946,English,A2,noun,Okul çocuğu,schoolchild
5947,English,B2,noun,okul kızı,schoolgirl
5948,English,B1,noun,okul arkadaşı,schoolmate
5949,English,B1,noun,öğretmen,schoolteacher
5950,English,A2,noun,okul işi,schoolwork
5951,English,A1,noun,bilim,science
5952,English,B1,noun,bilimkurgu,science fiction
5953,English,A2,adjective,ilmi,scientific
5954,English,B2,adverb,bilimsel olarak,scientifically
5955,English,A1,noun,bilim adamı,scientist
5956,English,A2,noun,makas,scissors
5957,English,B1,verb,azarlamak,scold
5958,English,B2,noun,mobilet,scooter
5959,English,B1,noun,kapsam,scope
5960,English,B1,noun,Gol,score
5961,English,B1,verb,Gol,score
5962,English,B2,verb,kapışmak,scramble
5963,English,B1,noun,çizik,scratch
5964,English,B2,verb,çizik,scratch
5965,English,A2,noun,bağırmak,scream
5966,English,B1,verb,bağırmak,scream
5967,English,A2,noun,ekran,screen
5968,English,B2,verb,ekran,screen
5969,English,A2,noun,vida,screw
5970,English,B2,verb,vida,screw
5971,English,B2,noun,karalama,scribble
5972,English,A2,noun,senaryo,script
5973,English,B2,noun,hasis,scrooge
5974,English,B2,noun,tüplü dalış,scuba
5975,English,B1,noun,heykel,sculpture
5976,English,B2,noun,tırpan,scythe
5977,English,A1,noun,deniz,sea
5978,English,A2,noun,Deniz ürünleri,seafood
5979,English,B2,noun,fok,seal
5980,English,A2,noun,aramak,search
5981,English,B1,verb,aramak,search
5982,English,A2,noun,sahil,seaside
5983,English,B1,noun,mevsim,season
5984,English,B2,adjective,mevsimsel,seasonal
5985,English,A1,noun,koltuk,seat
5986,English,B1,noun,deniz suyu,seawater
5987,English,B1,noun,Deniz yosunu,seaweed
5988,English,A1,adjective,ikinci,second
5989,English,B1,adverb,ikinci,second
5990,English,A2,noun,ikinci,second
5991,English,A2,pronoun,ikinci,second
5992,English,B2,noun,ikinci kişi,second person
5993,English,B2,adjective,ikincil,secondary
5994,English,B1,noun,ortaokul,secondary school
5995,English,B1,adjective,ikinci el,second-hand
5996,English,B1,adverb,ikinci el,second-hand
5997,English,B2,adverb,ikinci olarak,secondly
5998,English,B1,adjective,gizli,secret
5999,English,A2,noun,gizli,secret
6000,English,A2,noun,Sekreter,secretary
6001,English,B1,adverb,gizlice,secretly
6002,English,A1,noun,bölüm,section
6003,English,B2,noun,sektör,sector
6004,English,B1,adjective,güvenli,secure
6005,English,B1,noun,güvenlik,security
6006,English,A1,verb,Görmek,see
6007,English,A2,noun,tohum,seed
6008,English,A2,verb,aramak,seek
6009,English,A2,verb,gözükmek,seem
6010,English,B2,noun,tahterevalli,seesaw
6011,English,B2,noun,bölüm,segment
6012,English,B1,verb,kapmak,seize
6013,English,B2,adverb,nadiren,seldom
6014,English,B1,adjective,seçme,select
6015,English,B2,verb,seçme,select
6016,English,B1,noun,seçim,selection
6017,English,A1,noun,öz,self
6018,English,B2,noun,özgüven,self-confidence
6019,English,B2,adjective,kendine güvenen,self-confident
6020,English,B1,adjective,bencil,selfish
6021,English,B2,adjective,özverili,selfless
6022,English,B1,adjective,Self servis,self-service
6023,English,A1,verb,satmak,sell
6024,English,B2,noun,satıcı,seller
6025,English,A2,noun,dönem,semester
6026,English,B2,noun,noktalı virgül,semicolon
6027,English,B2,noun,yarı final,semi-final
6028,English,B2,noun,seminer,seminar
6029,English,B2,noun,senatör,senator
6030,English,A2,verb,Göndermek,send
6031,English,A2,adjective,kıdemli,senior
6032,English,A2,noun,kıdemli,senior
6033,English,B1,noun,duygu,sensation
6034,English,A2,noun,algı,sense
6035,English,B2,verb,algı,sense
6036,English,B2,adjective,mantıklı,sensible
6037,English,B2,adjective,hassas,sensitive
6038,English,A1,noun,cümle,sentence
6039,English,B2,verb,cümle,sentence
6040,English,A2,adjective,ayırmak,separate
6041,English,B2,verb,ayırmak,separate
6042,English,B2,adverb,ayrı ayrı,separately
6043,English,B1,noun,ayrılma,separation
6044,English,A1,noun,Eylül,September
6045,English,B1,noun,sekans,sequence
6046,English,B2,adjective,sakin,serene
6047,English,B2,adjective,seri,serial
6048,English,B1,noun,seri,series
6049,English,B1,adjective,cidden,serious
